img_idx,illum,occ,time,gt_bbox,pred_bbox,mse
427,0,0,0.1254870891571045,[414. 168. 543. 354.],[396.3751220703125 173.9562530517578 547.5652465820312 374.66204833984375],28.17578730764675
428,0,0,0.17775607109069824,[   9.  102.  752. 1030.],[-240.82318115234375 43.0101318359375 580.605224609375 1055.2901611328125],309.68885622252645
429,0,0,0.10950374603271484,[416. 128. 646. 456.],[408.86572265625 122.29432678222656 649.7328491210938 440.76611328125],18.150980337329433
430,0,0,0.10124969482421875,[534.  50. 754. 402.],[499.57037353515625 77.34343719482422 726.8645629882812 396.08538818359375],52.0036278627914
431,0,0,0.25462794303894043,[616. 118. 732. 280.],[602.2808227539062 112.30699920654297 734.407470703125 281.9629821777344],15.174824432610311
432,0,0,0.10897302627563477,[422. 174. 584. 420.],[418.8610534667969 168.22483825683594 600.7001953125 417.858154296875],18.07455407443447
434,1,0,0.13277220726013184,[466.  51. 603. 252.],[452.9991455078125 47.202789306640625 597.9639892578125 261.11285400390625],17.083516583793067
435,0,0,0.07882881164550781,[302.  86. 538. 450.],[273.8986511230469 105.69926452636719 537.6409912109375 466.2345886230469],37.96626906418658
436,0,0,0.14876317977905273,[254. 246. 404. 430.],[244.12905883789062 239.8872528076172 395.7192687988281 424.2005920410156],15.39496020016297
437,0,0,0.09374690055847168,[430. 221. 579. 418.],[438.0085754394531 229.71054077148438 577.3349609375 420.1540222167969],12.141786025589845
438,0,0,0.18584489822387695,[780. 169. 818. 195.],[780.533203125 170.20327758789062 816.6767578125 203.96469116210938],9.156901225022107
439,0,0,0.09074258804321289,[322.  84. 386. 164.],[311.91607666015625 84.5800552368164 386.3515625 170.16293334960938],11.837538496864006
440,0,0,0.10946083068847656,[436. 128. 602. 382.],[426.6148681640625 120.75364685058594 608.6580810546875 375.2878112792969],15.164888865305725
441,0,0,0.23526859283447266,[321. 153. 696. 645.],[309.7303466796875 154.57025146484375 692.0030517578125 662.9406127929688],21.617399433346144
442,0,0,0.07406997680664062,[306. 104. 486. 358.],[297.66888427734375 94.12620544433594 483.2441101074219 356.7900695800781],13.264922496298952
443,0,0,0.1026909351348877,[279. 498. 384. 696.],[277.8675537109375 505.7090148925781 394.1439208984375 707.5357666015625],17.224528658023843
444,0,0,0.11360979080200195,[350.  32. 748. 570.],[415.6725769042969 24.548175811767578 761.9653930664062 516.8357543945312],85.96444762389243
445,0,0,0.08838534355163574,[590. 103. 644. 176.],[592.297119140625 110.47771453857422 644.9025268554688 178.41348266601562],8.236044218593667
446,0,0,0.09032440185546875,[312.  68. 424. 244.],[295.5909729003906 69.19674682617188 407.7518615722656 239.45260620117188],23.566271789362574
447,0,0,0.11651778221130371,[410. 253. 603. 539.],[391.01141357421875 263.67926025390625 596.8995971679688 527.3922729492188],25.427686800385903
448,0,0,0.11754608154296875,[486. 144. 600. 288.],[485.4055480957031 147.3699188232422 592.8564453125 285.2007141113281],8.400958338284086
449,0,0,0.10834836959838867,[300.  90. 416. 242.],[823.6001586914062 312.2785339355469 947.2158813476562 458.0477600097656],807.7325176266004
450,0,0,0.19687962532043457,[604.  98. 704. 240.],[602.611328125 102.87569427490234 702.4962158203125 232.80972290039062],8.92537146941106
451,0,0,0.08031940460205078,[464.  82. 656. 338.],[451.80169677734375 97.54122924804688 614.78955078125 338.1163330078125],45.701674654569196
452,0,0,0.290363073348999,[480. 174. 680. 478.],[458.4165344238281 165.64773559570312 679.7239379882812 474.4268798828125],23.41900306510175
453,0,0,0.07515215873718262,[512.  94. 772. 508.],[504.2662048339844 110.16841888427734 766.1260986328125 492.3365783691406],24.516827921753325
454,0,0,0.08952665328979492,[568.  42. 638. 144.],[568.5051879882812 47.630760192871094 630.3876953125 134.23837280273438],13.60871865558458
455,0,0,0.11010336875915527,[600.  68. 676. 210.],[601.2520751953125 89.08174896240234 685.8388671875 198.57107543945312],25.95055790830719
456,0,0,0.09254097938537598,[256.  60. 428. 316.],[254.92318725585938 80.26466369628906 422.4472961425781 310.172119140625],21.831464354205306
457,0,0,0.10013294219970703,[378. 116. 604. 406.],[368.5841979980469 115.30467224121094 596.5465087890625 422.2368469238281],20.207190237424808
458,0,0,0.12369918823242188,[364.  77. 527. 294.],[369.6896667480469 92.8200454711914 524.2083740234375 284.4804992675781],19.52076371974194
459,0,0,0.15272021293640137,[307. 280. 750. 925.],[319.0928955078125 328.3802490234375 761.5637817382812 906.158447265625],54.54916841589373
460,0,0,0.10644745826721191,[327. 207. 645. 630.],[314.55987548828125 174.2734832763672 660.1539306640625 603.7860107421875],46.28818901306473
461,0,0,0.11674118041992188,[260.  72. 515. 413.],[256.92803955078125 82.44385528564453 514.57763671875 441.6583557128906],30.659269350996748
462,0,0,0.1102135181427002,[434. 132. 718. 564.],[427.1584777832031 153.9615936279297 715.2564086914062 546.2598266601562],29.1780579257349
463,0,0,0.11131858825683594,[476. 175. 600. 374.],[466.7583312988281 164.0498809814453 609.9498291015625 363.208251953125],20.512788010415925
464,0,0,0.1045219898223877,[476.  84. 608. 268.],[468.91217041015625 85.8837661743164 609.7699584960938 268.169921875],7.5463587123632845
465,0,0,0.08572578430175781,[118. 346. 180. 430.],[122.86727142333984 348.34771728515625 187.4678955078125 431.5519714355469],9.347736956709985
466,0,0,0.11980056762695312,[441. 171. 555. 336.],[428.0146484375 171.67889404296875 561.1082763671875 330.959228515625],15.225001466631428
468,0,0,0.06869125366210938,[692.  16. 834. 292.],[678.14501953125 -4.566436290740967 861.537353515625 262.5359802246094],47.34314190523972
469,0,0,0.0692589282989502,[444. 106. 614. 336.],[435.90350341796875 93.7068099975586 626.86083984375 338.40899658203125],19.69467550780654
470,0,0,0.07874226570129395,[382.   8. 856. 564.],[387.8490905761719 -105.64033508300781 871.896728515625 601.5568237304688],120.87828011916592
472,0,0,0.10405969619750977,[424.  58. 776. 524.],[422.2200012207031 115.30397033691406 733.6427612304688 524.3329467773438],71.2822554480696
473,0,0,0.11908411979675293,[410. 321. 618. 614.],[410.9884338378906 332.66497802734375 614.41015625 599.4911499023438],18.985321254484305
474,0,0,0.09503722190856934,[310.  26. 680. 442.],[327.2916564941406 40.85867691040039 650.2060546875 419.5733947753906],43.70827682514764
475,0,0,0.12862682342529297,[ 189.  405.  778. 1222.],[252.4392547607422 482.0523986816406 786.598876953125 1175.3245849609375],110.51762864410624
476,0,0,0.10160470008850098,[406.  82. 604. 350.],[402.4923400878906 93.46283721923828 586.8345336914062 345.8079833984375],21.352436674839158
477,0,0,0.18854284286499023,[419. 212. 751. 690.],[409.8865051269531 244.19500732421875 744.444091796875 683.314208984375],34.74556114498605
478,0,0,0.08359265327453613,[430.  80. 622. 362.],[409.92877197265625 82.39580535888672 619.5984497070312 355.6451416015625],21.324768390703557
480,0,0,0.06912565231323242,[262.  22. 570. 480.],"[227.16757202148438 -11.225521087646484 590.736572265625
 481.22674560546875]",52.428461969927596
482,0,0,0.17240428924560547,[335. 127. 495. 358.],[347.21923828125 124.81327056884766 508.7498779296875 361.6014709472656],18.87117658876465
483,0,0,0.11576724052429199,[452. 142. 510. 222.],[466.9432678222656 167.0614471435547 510.057373046875 221.72052001953125],29.179766737640914
484,0,0,0.10764646530151367,[320.  80. 620. 450.],[314.1387023925781 59.088951110839844 621.6482543945312 458.52685546875],23.389116743084998
485,0,0,0.10160326957702637,[314. 216. 614. 622.],[301.7698669433594 219.92433166503906 616.1253662109375 620.9572143554688],13.06067061951251
486,0,0,0.08853626251220703,[292.  32. 598. 428.],[282.10504150390625 10.406524658203125 610.696533203125 424.3968811035156],27.17301606624605
487,0,0,0.12373137474060059,[310.  78. 592. 456.],[305.673828125 87.96038055419922 571.667236328125 463.7204284667969],24.30948864381475
488,0,0,0.11159110069274902,[350.   8. 812. 654.],[318.6687316894531 -45.93781661987305 820.1246337890625 650.453857421875],63.00413666623247
489,0,0,0.10039019584655762,[451.  64. 712. 467.],[443.0571594238281 100.0757827758789 699.171630859375 442.50274658203125],46.14361601720443
490,0,0,0.10491561889648438,[268. 210. 366. 354.],[249.251220703125 208.1678466796875 361.0576477050781 352.7621765136719],19.51493182418237
491,0,0,0.12709879875183105,[184.   6. 502. 434.],[195.24513244628906 23.718486785888672 502.6417541503906 417.5783996582031],26.654804142809628
492,0,0,0.11249446868896484,[542. 218. 672. 426.],[529.5972900390625 221.3890380859375 677.3292846679688 427.43646240234375],13.992051058678538
493,1,0,0.0947580337524414,[598.  74. 700. 222.],[597.8772583007812 87.29178619384766 702.0619506835938 219.754638671875],13.63744601687201
494,0,0,0.11507105827331543,[406. 122. 737. 583.],[420.5638427734375 142.27906799316406 718.2575073242188 564.125],36.48140309393942
495,0,0,0.0884256362915039,[280. 112. 374. 264.],[275.6959228515625 111.2029037475586 379.8547668457031 259.7687072753906],8.446453425801552
496,0,0,0.12613821029663086,[189. 267. 697. 937.],[179.31329345703125 229.27333068847656 695.7261352539062 953.8074340820312],42.44109368058043
497,0,0,0.19612979888916016,[368.  83. 651. 558.],[354.3594055175781 101.23136138916016 647.1857299804688 536.0199584960938],31.876625232784196
498,1,0,0.09088301658630371,[272. 112. 430. 302.],[282.2783203125 104.26103210449219 444.311279296875 295.56365966796875],20.292232122586856
499,0,0,0.09586882591247559,[388. 128. 561. 361.],[394.5407409667969 128.70181274414062 561.8018188476562 348.61932373046875],14.042716684387111
500,1,0,0.08740425109863281,[428.  70. 568. 238.],[433.3666687011719 77.6396255493164 567.8778076171875 225.95741271972656],15.238236474845992
501,0,0,0.09627008438110352,[476. 116. 664. 388.],[473.2518615722656 137.4608917236328 653.643310546875 369.5906066894531],30.237210798656022
502,0,0,0.09387516975402832,[480.  80. 600. 264.],[476.68353271484375 89.77860260009766 588.2553100585938 249.888916015625],21.06372372345408
503,0,0,0.0947120189666748,[208. 156. 326. 316.],[206.82029724121094 154.4890899658203 324.8077087402344 312.913330078125],3.824086477212657
504,0,1,0.08339405059814453,[490. 210. 734. 548.],[490.7026672363281 216.0057373046875 756.8088989257812 547.5523071289062],23.601036437649455
505,0,0,0.19812726974487305,[351.  98. 595. 461.],[359.7635498046875 113.55368041992188 597.3722534179688 431.22576904296875],34.797258442957855
506,0,0,0.09174036979675293,[380.  30. 448. 108.],[381.3457946777344 29.954463958740234 450.1007080078125 113.24375915527344],5.807169797609963
507,0,0,0.07983064651489258,[372.   2. 798. 542.],[335.146484375 -154.84805297851562 817.0526123046875 527.005859375],162.93348221218488
508,0,0,0.08709287643432617,[429. 211. 646. 527.],[414.4386901855469 240.36708068847656 641.4638061523438 538.7434692382812],35.11329229864318
509,0,0,0.10432028770446777,[420. 466. 668. 840.],[384.3554992675781 463.8035583496094 660.8652954101562 829.78564453125],37.82316559482449
510,0,0,0.0976097583770752,[176.  10. 566. 442.],[207.30609130859375 16.42323875427246 559.1256103515625 421.0417785644531],38.83083346898902
511,1,0,0.0806429386138916,[556.  64. 742. 320.],[548.4970092773438 71.35912322998047 733.3421630859375 315.5380859375],14.32893511849162
512,0,2,0.07224130630493164,[558. 108. 680. 234.],[589.8916015625 205.97103881835938 607.6369018554688 226.00262451171875],126.15773731779338
513,0,0,0.10203361511230469,[337. 296. 425. 407.],[334.6007995605469 298.2326965332031 425.6650390625 408.4691162109375],3.6526258984379383
514,0,0,0.0819556713104248,[542. 260. 566. 287.],[542.3967895507812 258.3489074707031 565.2581787109375 286.2379150390625],2.0036518660941574
515,0,0,0.10642123222351074,[455. 220. 705. 612.],[417.9664306640625 268.9716491699219 711.302001953125 609.3751220703125],61.77631336478855
516,0,1,0.09419131278991699,[402. 228. 454. 292.],[404.8527526855469 235.66561889648438 449.9696350097656 289.1219787597656],9.561734108663574
518,0,0,0.1103675365447998,[318. 168. 753. 793.],[344.7723693847656 207.0315704345703 751.4694213867188 769.7352294921875],52.76187516318744
520,0,0,0.1184535026550293,[589. 263. 690. 392.],[586.8731079101562 284.9095153808594 695.5133056640625 410.58160400390625],29.329559848203004
521,0,0,0.13338899612426758,[ 165.  300.  748. 1021.],[143.79103088378906 321.9638366699219 726.1824340820312 1038.468017578125],41.392853404059856
522,1,0,0.08231735229492188,[598.  70. 718. 262.],[605.21728515625 83.77652740478516 724.9560546875 265.4599914550781],17.38505536505787
524,0,0,0.13184571266174316,[350. 325. 725. 797.],[352.0828552246094 316.6956481933594 727.0430908203125 801.8597412109375],10.054444268703639
525,0,0,0.10780167579650879,[320. 275. 672. 779.],[305.28179931640625 263.29718017578125 680.6851196289062 792.6524658203125],24.807308381682212
526,0,0,0.09163880348205566,[517. 174. 620. 318.],[515.3001708984375 187.24307250976562 631.1617431640625 324.07373046875],18.432121438970253
527,0,0,0.18061184883117676,[666. 286. 756. 425.],[663.2015991210938 304.9414978027344 758.4932250976562 428.884765625],19.695658451517154
528,0,0,0.1719346046447754,[ 476. 1133.  532. 1222.],[477.1571044921875 1153.26171875 527.5668334960938 1215.32177734375],21.820351981756602
529,0,0,0.08510017395019531,[270.  84. 336. 210.],[274.2026062011719 109.37889099121094 341.70794677734375 199.6176300048828],28.321798494346975
530,0,0,0.09227585792541504,[482. 298. 604. 444.],[490.9891662597656 304.32525634765625 600.7984619140625 435.2132263183594],14.43160475336527
531,0,0,0.0860283374786377,[446.  96. 622. 326.],[447.2267150878906 95.80160522460938 620.372314453125 318.2632751464844],8.003153259326785
532,0,0,0.0826253890991211,[567. 218. 621. 292.],[566.5271606445312 225.8970184326172 617.9841918945312 290.34228515625],8.627258789057844
534,0,0,0.15679192543029785,[328. 202. 726. 720.],[286.5955810546875 148.2449188232422 733.7635498046875 746.55224609375],73.27502397619328
535,0,0,0.10277128219604492,[328. 246. 542. 620.],[342.9248352050781 299.83099365234375 519.6235961914062 583.5416870117188],70.35935344255331
537,0,0,0.07448482513427734,[662.  46. 926. 394.],[648.5660400390625 56.20823669433594 918.6358642578125 425.085693359375],36.12796982259193
538,0,0,0.08252429962158203,[334.  18. 704. 476.],[313.69451904296875 -43.70600509643555 715.1146850585938 473.2288818359375],65.9633151205169
539,0,0,0.10673737525939941,[442. 113. 655. 451.],[436.3690185546875 101.45582580566406 663.24365234375 431.17315673828125],25.020739948211013
540,0,0,0.0886986255645752,[454. 220. 818. 684.],[466.24395751953125 220.24652099609375 793.1934204101562 688.6078491210938],28.045925422628112
541,1,0,0.09023618698120117,[470. 298. 690. 556.],[468.9652404785156 288.3504333496094 696.330810546875 571.5466918945312],19.3897822280587
542,0,0,0.10528087615966797,[208.  48. 292. 158.],[210.46592712402344 44.28061294555664 287.4800720214844 154.88319396972656],7.075229000044632
543,0,0,0.11361575126647949,[430. 230. 528. 352.],[432.4482116699219 240.904052734375 525.517578125 355.2364196777344],11.896593508676228
544,0,0,0.39617490768432617,[480. 653. 544. 728.],[473.933837890625 642.7014770507812 540.6998901367188 732.4095458984375],13.16027043084432
546,0,2,0.08283472061157227,[640. 481. 686. 540.],[640.302490234375 484.0606994628906 687.2891235351562 541.4436645507812],3.633921899010404
547,0,1,0.1089320182800293,[448. 106. 594. 326.],[446.1802673339844 118.9811782836914 596.9620971679688 318.5519714355469],15.364555500831901
548,0,0,0.1203303337097168,[432. 120. 558. 298.],[440.5986022949219 120.10179138183594 570.706298828125 299.6668701171875],15.432913166633032
549,0,0,0.08580493927001953,[410. 134. 580. 398.],[411.56982421875 164.75465393066406 578.8245849609375 386.91485595703125],32.7501924489018
551,0,0,0.11319327354431152,[293. 383. 706. 967.],[253.70071411132812 411.8745422363281 718.4029541015625 981.8733520507812],52.47116286484421
552,0,1,0.10030341148376465,[282. 158. 510. 508.],[241.5174102783203 158.17987060546875 512.50146484375 519.2783813476562],42.09906930320711
553,0,0,0.10844779014587402,[818. 204. 916. 366.],[804.1307373046875 210.1116943359375 920.0530395507812 354.01361083984375],19.74360428256264
554,0,0,0.11958575248718262,[592. 270. 682. 384.],[594.2833251953125 275.16925048828125 682.744140625 385.8492736816406],5.992352040520389
555,0,0,0.12641668319702148,[168. 128. 356. 426.],[143.50015258789062 137.0677032470703 336.5408935546875 405.83343505859375],38.31204680749294
556,0,0,0.13043498992919922,[  51.   21.  936. 1253.],[-73.35087585449219 99.36094665527344 937.4268798828125 1313.5623779296875],158.97614881858289
557,0,0,0.15740013122558594,[266. 278. 354. 420.],[248.20291137695312 265.4227600097656 370.9592590332031 419.5344543457031],27.61804716014606
560,0,0,0.14442658424377441,[404.  78. 603. 340.],[401.11383056640625 75.45162200927734 596.1386108398438 340.79534912109375],7.907935622812366
561,0,0,0.10919618606567383,[ 199.  215.  852. 1210.],"[149.08206176757812 275.46539306640625 828.2640991210938
 1199.9285888671875]",82.5390248839317
562,0,0,0.12211346626281738,[429. 234. 611. 509.],[422.7315368652344 230.9069366455078 616.1100463867188 510.6453857421875],8.813656409335993
563,0,0,0.09185051918029785,[354.  78. 660. 490.],[355.6302490234375 97.16018676757812 660.220947265625 486.8230895996094],19.491332592544616
564,0,0,0.3573777675628662,[207. 219. 727. 856.],[203.81900024414062 221.35354614257812 678.4011840820312 831.6770629882812],54.48952295989269
565,0,0,0.16327404975891113,[258. 336. 690. 928.],[248.1220245361328 343.2167663574219 673.3209228515625 927.6564331054688],20.687333531823917
566,0,0,0.2088613510131836,[235. 109. 525. 507.],[233.8778839111328 107.49603271484375 530.087890625 505.2628173828125],5.694338993169985
567,0,0,0.12682390213012695,[390. 183. 658. 541.],[398.9286193847656 189.2423095703125 654.3163452148438 536.1524047851562],12.480190897290317
568,0,0,0.16460585594177246,[435. 207. 537. 354.],[435.3099670410156 213.7018280029297 536.1130981445312 345.10638427734375],11.175579343858683
569,0,0,0.14234042167663574,[330. 120. 750. 658.],[317.23675537109375 124.91563415527344 718.9764404296875 642.988525390625],37.07923261026897
570,0,0,0.1451094150543213,[249. 285. 375. 483.],[503.6481018066406 490.26324462890625 646.820556640625 651.7655029296875],457.5443861974934
571,0,0,0.10367059707641602,[422. 144. 602. 376.],[414.2437744140625 144.11944580078125 597.7490844726562 384.6578674316406],12.37748980705504
572,0,0,0.13020539283752441,[413. 131. 617. 457.],[423.9115295410156 184.096435546875 616.0908203125 465.5080871582031],54.87720017916048
573,0,0,0.12967753410339355,[351. 204. 702. 693.],[341.96636962890625 230.94326782226562 693.7733154296875 676.6742553710938],33.789856988918444
574,0,0,0.20472455024719238,[405. 243. 537. 441.],[405.8363037109375 259.2122497558594 536.7718505859375 436.289306640625],16.905003109271735
575,0,0,0.1643519401550293,[516.  86. 716. 374.],[516.5318603515625 104.50055694580078 717.2409057617188 381.6636657714844],20.070503304722322
576,0,0,0.13770222663879395,[404. 283. 645. 620.],[410.424072265625 303.8117980957031 646.2284545898438 634.45166015625],26.167904509175674
577,0,0,0.17512893676757812,[430. 163. 662. 522.],[424.7588195800781 163.2887420654297 675.9388427734375 512.5383911132812],17.645586551950238
578,0,0,0.11149024963378906,[491. 108. 609. 293.],[494.8771057128906 118.52420806884766 607.0348510742188 290.4238586425781],11.674297356982382
579,0,0,0.11811423301696777,[349. 130. 608. 549.],[324.95050048828125 128.18768310546875 609.8834838867188 538.0579223632812],26.55069667353144
580,0,0,0.11823105812072754,[295. 149. 609. 600.],[309.0188903808594 238.0642547607422 582.9755249023438 582.3291015625],95.49086196748833
581,0,0,0.17450284957885742,[230. 230. 640. 796.],[211.47039794921875 175.5938720703125 625.829833984375 783.454345703125],60.510825106826225
582,0,0,0.10152816772460938,[454. 152. 619. 394.],[451.45086669921875 159.517333984375 620.9759521484375 394.2472839355469],8.183759958325119
583,0,0,0.1767714023590088,[ 180.  300.  829. 1162.],[177.35238647460938 334.9552917480469 764.2103881835938 1099.4019775390625],96.6699978996149
584,0,0,0.08209490776062012,[351. 165. 429. 345.],[348.86285400390625 205.03121948242188 424.915283203125 336.6404113769531],41.153779407433525
585,0,0,0.12067198753356934,[612. 109. 892. 474.],[607.5879516601562 123.09814453125 873.9532470703125 466.7239074707031],24.43052728815337
586,0,0,0.1569221019744873,[459. 111. 570. 264.],[463.2412109375 124.05842590332031 565.9512939453125 258.84002685546875],15.216034334162876
587,0,0,0.12149667739868164,[504. 183. 633. 348.],[513.1366577148438 191.73712158203125 625.3468017578125 341.3914794921875],16.18826100524112
588,0,0,0.08602523803710938,[434. 226. 591. 452.],"[437.58966064453125 253.89431762695312 582.3995971679688
 444.07171630859375]",30.45986261592251
589,0,0,0.16701936721801758,[432. 150. 694. 538.],[454.60516357421875 200.36724853515625 684.3077392578125 518.8259887695312],59.24049096842527
590,0,0,0.1611042022705078,[295. 177. 711. 835.],[283.6745300292969 207.50796508789062 724.2503051757812 837.9630737304688],35.261205269315184
591,0,0,0.15163612365722656,[471. 279. 642. 474.],[466.54345703125 273.0211486816406 635.4319458007812 491.4057312011719],20.04261093098117
592,0,0,0.13788676261901855,[392. 229. 688. 650.],[404.42596435546875 281.9053955078125 672.5538330078125 650.3815307617188],56.49880622167275
593,0,0,0.1369490623474121,[326. 215. 678. 680.],[336.87744140625 225.00209045410156 669.656494140625 682.90673828125],17.21696147581044
594,0,0,0.13332605361938477,[410. 120. 521. 295.],[411.1557312011719 135.53790283203125 519.5249633789062 287.24420166015625],17.46683371275108
595,0,0,0.11363959312438965,[399. 159. 603. 441.],[394.2022399902344 161.0390625 596.79541015625 439.8450012207031],8.185794665122954
596,0,0,0.20129036903381348,[438. 113. 634. 393.],[432.996826171875 119.4984130859375 629.0341186523438 381.95440673828125],14.626217181904746
597,0,0,0.10005974769592285,[366. 211. 644. 575.],[387.1085510253906 232.4027099609375 635.934814453125 572.034423828125],31.264816967323622
598,0,0,0.13839125633239746,[351. 130. 590. 489.],[353.1510925292969 142.99578857421875 594.8998413085938 486.18017578125],14.334488941341515
599,0,0,0.11077237129211426,[422. 142. 606. 383.],[419.3249206542969 147.7802276611328 596.0303344726562 383.1324157714844],11.831265612096471
600,0,0,0.13533616065979004,[408.  68. 564. 288.],[409.61090087890625 68.49533081054688 576.7197265625 288.1507873535156],12.83177832197417
601,1,0,0.12599563598632812,[302. 248. 477. 507.],"[308.86016845703125 266.6494445800781 480.08099365234375
 500.55194091796875]",21.117141904514448
602,0,0,0.09341692924499512,[356.  88. 584. 390.],[364.4702453613281 114.97410583496094 574.5071411132812 392.0343933105469],29.89315252799422
603,0,0,0.1339247226715088,[396. 225. 702. 639.],[391.0365295410156 253.31736755371094 701.825927734375 639.4826049804688],28.753652861680106
604,0,0,0.12466835975646973,[303. 129. 671. 632.],[305.5635681152344 170.20640563964844 677.2247314453125 630.3117065429688],41.78680848765569
605,0,0,0.13546991348266602,[327. 171. 777. 817.],[330.6455383300781 189.80270385742188 767.9376831054688 798.4959106445312],28.131095471702746
606,0,0,0.1297445297241211,[304. 240. 470. 474.],[301.7633056640625 247.9697265625 464.20953369140625 473.0964660644531],10.142249093622041
607,0,0,0.22948312759399414,[449. 220. 560. 386.],[449.823974609375 237.31771850585938 556.5987548828125 386.6736755371094],17.68062825471907
608,0,0,0.1256709098815918,[281. 100. 572. 542.],[268.141845703125 126.7989730834961 561.65625 535.0562133789062],32.229279032488044
609,0,0,0.2082822322845459,[301. 281. 729. 848.],[328.64044189453125 286.0263366699219 736.97607421875 839.3291625976562],30.464065218635074
610,0,0,0.11393284797668457,[495.  90. 630. 285.],[497.1388854980469 91.66362762451172 633.4065551757812 279.2652893066406],7.199584220562054
611,0,0,0.12401366233825684,[210. 273. 606. 895.],[216.67752075195312 334.2507019042969 609.4405517578125 873.1126708984375],65.4761814613535
612,0,0,0.1525723934173584,[414. 218. 610. 459.],[407.10693359375 239.19297790527344 589.7920532226562 464.976806640625],30.671485251773465
613,0,0,0.11565208435058594,[441. 153. 660. 483.],[440.7769470214844 191.05239868164062 652.6400146484375 465.3249816894531],42.59824473744349
614,0,0,0.1402745246887207,[277. 245. 655. 782.],[260.9685974121094 234.09246826171875 661.6237182617188 772.9539794921875],22.3983090476721
615,0,0,0.14159798622131348,[497. 109. 659. 368.],[485.0404968261719 135.6532440185547 653.9031372070312 379.2480773925781],31.716279545955615
616,0,0,0.12087059020996094,[277. 173. 510. 491.],"[252.06588745117188 184.7280731201172 490.23309326171875
 504.42828369140625]",36.473374845292824
617,0,0,0.14007091522216797,[414. 245. 781. 761.],[404.7356872558594 269.36785888671875 780.4066772460938 762.353271484375],26.111365589432694
618,0,0,0.13244318962097168,[361. 122. 608. 486.],[384.08447265625 173.19508361816406 603.2485961914062 474.1481018066406],57.59229803911317
619,0,0,0.13087153434753418,[468. 105. 864. 649.],[451.80963134765625 115.03840637207031 850.1286010742188 648.8244018554688],23.565741712412642
620,0,0,0.1315920352935791,[302. 220. 690. 719.],[318.5141906738281 251.20147705078125 679.579833984375 716.49853515625],36.89292411722991
621,0,0,0.16678810119628906,[270. 279. 844. 994.],[291.1407470703125 255.44076538085938 803.5513916015625 938.626953125],75.52637263977223
622,0,0,0.14519071578979492,[230. 115. 578. 627.],[231.48379516601562 134.777587890625 559.6964721679688 611.1524047851562],31.297284803279165
623,0,0,0.11252951622009277,[355. 223. 662. 657.],[341.1298828125 230.30870056152344 651.3978881835938 644.9229125976562],22.45123760028447
624,0,0,0.18909478187561035,[299. 196. 684. 719.],[329.024658203125 245.2286376953125 666.0631103515625 716.3135375976562],60.447398290168415
625,0,0,0.19716715812683105,[280. 228. 672. 759.],[287.89483642578125 239.6153564453125 663.1721801757812 758.000244140625],16.618509625376436
626,0,0,0.2672548294067383,[315. 240. 693. 699.],[322.25799560546875 262.84521484375 683.4256591796875 706.7791137695312],26.95857849829831
627,0,0,0.11200881004333496,[501. 230. 637. 417.],[508.2488098144531 241.48138427734375 632.4330444335938 403.78985595703125],19.486724132897763
628,0,0,0.16699767112731934,[399. 221. 526. 360.],[402.0167236328125 226.3000946044922 517.4880981445312 360.0650939941406],10.47131007651584
629,0,0,0.11517024040222168,[392. 114. 624. 469.],[385.2735595703125 145.5498046875 624.24755859375 461.95501708984375],33.02011880861825
630,0,0,0.1120450496673584,[345. 192. 633. 591.],[349.2320556640625 204.38792419433594 626.2405395507812 578.540283203125],19.295227627867433
631,0,0,0.12328481674194336,[295. 228. 745. 812.],[278.41400146484375 273.3313903808594 633.3895263671875 773.4970092773438],127.5515912107715
632,0,0,0.11600494384765625,[501.  99. 645. 288.],[506.5689697265625 104.13325500488281 642.4443969726562 280.84423828125],10.728455777483568
633,0,0,0.12551045417785645,[474.  75. 612. 255.],[478.70294189453125 85.3999252319336 606.0858764648438 247.7485809326172],14.759269730343648
634,0,0,0.16155409812927246,[ 219.  366.  868. 1183.],[151.51519775390625 341.0794677734375 822.840576171875 1239.536865234375],102.0344165057439
635,0,0,0.1681826114654541,[375.  85. 587. 413.],[386.33819580078125 117.3301010131836 584.8927001953125 398.55169677734375],37.242238037209354
636,0,0,0.10340738296508789,[352. 145. 608. 527.],[347.1813659667969 183.53334045410156 604.9415283203125 510.6405029296875],42.24955566519792
637,0,0,0.1632084846496582,[379. 274. 701. 684.],[381.80560302734375 280.4014587402344 692.1412963867188 696.2316284179688],16.64149770342761
638,0,0,0.1591944694519043,[462. 254. 577. 405.],[471.657470703125 274.3031311035156 575.13427734375 403.61846923828125],22.602509180705603
639,0,0,0.26628708839416504,[476. 218. 580. 360.],[478.2293395996094 225.64112854003906 576.6098022460938 359.7883605957031],8.654191612382297
640,0,0,0.14452099800109863,[365. 203. 624. 562.],[370.0982666015625 243.70379638671875 601.8245239257812 545.1075439453125],49.59736054781406
641,0,0,0.13183808326721191,[551. 117. 659. 316.],[551.5623779296875 142.26499938964844 660.2181396484375 313.5785217285156],25.416213020768886
642,0,0,0.11899399757385254,[429. 159. 570. 366.],[423.71307373046875 164.82040405273438 566.7426147460938 369.5872497558594],9.236212006002535
643,0,0,0.19619297981262207,[382. 218. 645. 594.],[385.498291015625 274.96124267578125 638.153564453125 593.244384765625],57.48274385656254
